,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
2160,PXD,2020 q1,1010,0.6876835992537642,"Mr. Nitin Kumar, CFA",0.40552151985177926,male,"Wells Fargo Securities, LLC"
2161,COP,2020 q1,1010,0.7926284452127097,Credit Suisse Global Product Marketing,0.7656433949862974,Not a person,Credit Suisse
2162,DVN,2020 q1,1010,0.6865079502989885,Credit Suisse Global Product Marketing,0.24982751577267095,Not a person,Credit Suisse
2163,MRO,2020 q1,1010,0.694378376805013,Credit Suisse Global Product Marketing,0.5203726631077545,Not a person,Credit Suisse
2164,PXD,2020 q1,1010,0.6876835992537642,Credit Suisse Global Product Marketing,0.637143066287063,Not a person,Credit Suisse
2165,COP,2020 q1,1010,0.7926284452127097,Mr. Saul Kavonic,0.9293134606102665,male,Credit Suisse
2166,XOM,2020 q1,1010,0.6766925861750075,Mr. Saul Kavonic,0.3095277529063775,male,Credit Suisse
2167,COP,2020 q1,1010,0.7926284452127097,"Mr. Allen Good, CFA",0.48581355757781913,male,"Morningstar, Inc."
2168,CVX,2020 q1,1010,0.7505609800207322,"Mr. Allen Good, CFA",0.6552823111647689,male,"Morningstar, Inc."
2169,HFC,2020 q1,1010,0.73647973963054,"Mr. Allen Good, CFA",0.49539896332940697,male,"Morningstar, Inc."
2170,MPC,2020 q1,1010,0.7414777752684727,"Mr. Allen Good, CFA",0.5751859297684165,male,"Morningstar, Inc."
2171,PSX,2020 q1,1010,0.7097575853972826,"Mr. Allen Good, CFA",0.5390284168543686,male,"Morningstar, Inc."
2172,VLO,2020 q1,1010,0.7629724006011316,"Mr. Allen Good, CFA",0.6842150571632138,male,"Morningstar, Inc."
2173,XOM,2020 q1,1010,0.6766925861750075,"Mr. Allen Good, CFA",0.7509193434897592,male,"Morningstar, Inc."
2174,CVX,2020 q1,1010,0.7505609800207322,Mr Thomas Y. Adolff,0.7976711740168796,male,Credit Suisse
2175,CVX,2020 q1,1010,0.7505609800207322,Ms. Jeanine C. Wai,0.6175625514026171,female,Barclays
2176,CXO,2020 q1,1010,0.7816871575752883,Ms. Jeanine C. Wai,0.449636236081017,female,Barclays
2177,DVN,2020 q1,1010,0.6865079502989885,Ms. Jeanine C. Wai,0.4827822100177868,female,Barclays
2178,HES,2020 q1,1010,0.7173518826752192,Ms. Jeanine C. Wai,0.5093809615755112,female,Barclays
2179,OXY,2020 q1,1010,0.6560098293640705,Ms. Jeanine C. Wai,0.18328715608115054,female,Barclays
2180,PXD,2020 q1,1010,0.6876835992537642,Ms. Jeanine C. Wai,0.6834869703781897,female,Barclays
2181,XOM,2020 q1,1010,0.6766925861750075,Ms. Jeanine C. Wai,0.4128303739014938,female,Barclays
2182,CVX,2020 q1,1010,0.7505609800207322,Mr. Jason Gabelman,0.24846990757237852,male,Cowen and Company
2183,MPC,2020 q1,1010,0.7414777752684727,Mr. Jason Gabelman,0.9204791896379982,male,Cowen and Company
2184,PSX,2020 q1,1010,0.7097575853972826,Mr. Jason Gabelman,0.648333685611813,male,Cowen and Company
2185,XOM,2020 q1,1010,0.6766925861750075,Mr. Jason Gabelman,0.6082174586517477,male,Cowen and Company
2186,CVX,2020 q1,1010,0.7505609800207322,Mr. Jason D. Gammel,0.7255741937954624,male,Jefferies
2187,OXY,2020 q1,1010,0.6560098293640705,Mr. Jason D. Gammel,0.551721944260673,male,Jefferies
2188,CVX,2020 q1,1010,0.7505609800207322,Mr. James Jang,0.738904738966359,male,Aegis Capital
2189,CVX,2020 q1,1010,0.7505609800207322,"Roger D. Read, CPA",0.5345212126294544,male,"Wells Fargo Securities, LLC"
2190,HFC,2020 q1,1010,0.73647973963054,"Roger D. Read, CPA",0.8260615937289021,male,"Wells Fargo Securities, LLC"
2191,OXY,2020 q1,1010,0.6560098293640705,"Roger D. Read, CPA",0.704531685229036,male,"Wells Fargo Securities, LLC"
2192,VLO,2020 q1,1010,0.7629724006011316,"Roger D. Read, CPA",0.9717146214214056,male,"Wells Fargo Securities, LLC"
2193,XOM,2020 q1,1010,0.6766925861750075,"Roger D. Read, CPA",0.33525050276694107,male,"Wells Fargo Securities, LLC"
2194,CVX,2020 q1,1010,0.7505609800207322,Mr. Biraj Borkhataria,0.4975220433554142,male,RBC Capital Markets
2195,XOM,2020 q1,1010,0.6766925861750075,Mr. Biraj Borkhataria,0.5102761321164336,male,RBC Capital Markets
2196,CVX,2020 q1,1010,0.7505609800207322,Sheila Kahyaoglu,0.3921897807704514,female,Jefferies
2197,CXO,2020 q1,1010,0.7816871575752883,Mr. Daniel Lungo,0.9264013708428628,male,BofA Global Research
2198,OXY,2020 q1,1010,0.6560098293640705,Mr. Daniel Lungo,0.22390275715996813,male,BofA Global Research
2199,CXO,2020 q1,1010,0.7816871575752883,Mr. Ryan M. Todd,0.48577958046232883,male,Piper Sandler Companies
2200,HES,2020 q1,1010,0.7173518826752192,Mr. Ryan M. Todd,0.6586824834709728,male,Piper Sandler Companies
2201,NBL,2020 q1,1010,0.7034633089125313,Mr. Ryan M. Todd,0.4589800173490378,male,Piper Sandler Companies
2202,XOM,2020 q1,1010,0.6766925861750075,Mr. Ryan M. Todd,0.9332590789666023,male,Piper Sandler Companies
2203,DVN,2020 q1,1010,0.6865079502989885,Acquisdata Research Team,0.3174330872256302,Not a person,Acquisdata
2204,XOM,2020 q1,1010,0.6766925861750075,Acquisdata Research Team,0.35860393301253374,Not a person,Acquisdata
2205,EOG,2020 q1,1010,0.7189056278732104,"Mr. William J. Janela, CFA",0.6366814092555514,male,Credit Suisse
2206,FANG,2020 q1,1010,0.7399983738025381,"Mr. Asit K. Sen, CFA",0.387694641890898,male,BofA Global Research
2207,FANG,2020 q1,1010,0.7399983738025381,Ms. Betty Jiang,0.7758112750257401,female,Credit Suisse
2208,FANG,2020 q1,1010,0.7399983738025381,Jeff S. Grampp,0.2472965085122049,male,Northland Securities
2209,FANG,2020 q1,1010,0.7399983738025381,Mr. Jason A. Wangler,0.8213425743282655,male,"Imperial Capital, LLC"
2210,FANG,2020 q1,1010,0.7399983738025381,Mr. Ujjwal Pradhan,0.6524801757049816,male,BofA Global Research
2211,FANG,2020 q1,1010,0.7399983738025381,Mr. John M. White,0.31507629660324094,male,"Roth Capital Partners, Inc."
2212,FANG,2020 q1,1010,0.7399983738025381,David Havens,0.4725790393420438,male,"SMBC Nikko Securities America, Inc."
2213,FANG,2020 q1,1010,0.7399983738025381,Mr. Stephen Ellis,0.5466786079540003,male,"Morningstar, Inc."
2214,OKE,2020 q1,1010,0.7516536606323068,Mr. Stephen Ellis,0.6445211001195612,male,"Morningstar, Inc."
2215,WMB,2020 q1,1010,0.7524365511572605,Mr. Stephen Ellis,0.7566956742191012,male,"Morningstar, Inc."
2216,FANG,2020 q1,1010,0.7399983738025381,"Mr. Spiro M. Dounis, CFA",0.5099550831665235,male,Credit Suisse
2217,KMI,2020 q1,1010,0.74476378427648,"Mr. Spiro M. Dounis, CFA",0.6739690981599866,male,Credit Suisse
2218,NBL,2020 q1,1010,0.7034633089125313,"Mr. Spiro M. Dounis, CFA",0.46884844932844594,male,Credit Suisse
2219,FANG,2020 q1,1010,0.7399983738025381,William Thompson,0.8188380884962599,male,Barclays
2220,FANG,2020 q1,1010,0.7399983738025381,Mr. Mark A. Lear,0.6585775971760487,male,Piper Sandler Companies
2221,HAL,2020 q1,1010,0.7695033673204146,Mr. Jacob A. Lundberg,0.931744489769544,male,Credit Suisse
2222,HP,2020 q1,1010,0.667738370785385,Mr. Jacob A. Lundberg,0.5379149635959357,male,Credit Suisse
2223,NOV,2020 q1,1010,0.759778485558414,Mr. Jacob A. Lundberg,0.8411646029743396,male,Credit Suisse
2224,HAL,2020 q1,1010,0.7695033673204146,Mr. Horace Tse,0.4035030676615837,male,Credit Suisse
2225,HAL,2020 q1,1010,0.7695033673204146,Chris Snyder,0.5730069847183602,male,Deutsche Bank
2226,HP,2020 q1,1010,0.667738370785385,Chris Snyder,0.4585452494736477,male,Deutsche Bank
2227,HAL,2020 q1,1010,0.7695033673204146,Mr. William A. Herbert,0.6611215608110743,male,Piper Sandler Companies
2228,HAL,2020 q1,1010,0.7695033673204146,Paige Meyer,0.6836574941414045,female,CFRA Equity Research
2229,HP,2020 q1,1010,0.667738370785385,Paige Meyer,0.46375669980789785,female,CFRA Equity Research
2230,NOV,2020 q1,1010,0.759778485558414,Paige Meyer,0.616083820333149,female,CFRA Equity Research
2231,HFC,2020 q1,1010,0.73647973963054,Benny C. Wong,0.678956036808414,male,Morgan Stanley
2232,MPC,2020 q1,1010,0.7414777752684727,Benny C. Wong,0.6758417061238032,male,Morgan Stanley
2233,PSX,2020 q1,1010,0.7097575853972826,Benny C. Wong,0.628694816851606,male,Morgan Stanley
2234,HFC,2020 q1,1010,0.73647973963054,Theresa Chen,0.40969439911089267,female,Barclays
2235,PSX,2020 q1,1010,0.7097575853972826,Theresa Chen,0.5052302849136201,female,Barclays
2236,VLO,2020 q1,1010,0.7629724006011316,Theresa Chen,0.5260730260462009,female,Barclays
2237,HFC,2020 q1,1010,0.73647973963054,"Mr. Brad Heffern, CFA",0.752310015298789,male,RBC Capital Markets
2238,PSX,2020 q1,1010,0.7097575853972826,"Mr. Brad Heffern, CFA",0.6739086687593442,male,RBC Capital Markets
2239,HFC,2020 q1,1010,0.73647973963054,Mr. Sam J. Margolin,0.6600108565600106,male,Wolfe Research
2240,MPC,2020 q1,1010,0.7414777752684727,Mr. Sam J. Margolin,0.7097985741607188,male,Wolfe Research
2241,VLO,2020 q1,1010,0.7629724006011316,Mr. Sam J. Margolin,0.6688883589092598,male,Wolfe Research
2242,XOM,2020 q1,1010,0.6766925861750075,Mr. Sam J. Margolin,0.5891115048249164,male,Wolfe Research
2243,HP,2020 q1,1010,0.667738370785385,John Watson,0.7131593997742497,male,Piper Sandler Companies
2244,KMI,2020 q1,1010,0.74476378427648,Mr. Stephen C. Byrd,0.7219678382679495,male,Morgan Stanley
2245,KMI,2020 q1,1010,0.74476378427648,Mr. Andrew M. Kuske,0.44916858910807483,male,Credit Suisse
2246,KMI,2020 q1,1010,0.74476378427648,Keith Stanley,0.9257627030060785,male,Wolfe Research
2247,KMI,2020 q1,1010,0.74476378427648,"Ms. Elvira Scotto, CFA",0.24273159016753756,female,RBC Capital Markets
2248,OKE,2020 q1,1010,0.7516536606323068,"Ms. Elvira Scotto, CFA",0.6503613599929078,female,RBC Capital Markets
2249,KMI,2020 q1,1010,0.74476378427648,Mr. Travis Miller,0.7517645448402679,male,"Morningstar, Inc."
2250,KMI,2020 q1,1010,0.74476378427648,"Christopher P. Sighinolfi, CFA, CFA",0.7929550737959891,male,Jefferies
2251,KMI,2020 q1,1010,0.74476378427648,Mr. Michael J. Blum,0.42972987301084115,male,"Wells Fargo Securities, LLC"
2252,OKE,2020 q1,1010,0.7516536606323068,Mr. Michael J. Blum,0.4571366314590422,male,"Wells Fargo Securities, LLC"
2253,WMB,2020 q1,1010,0.7524365511572605,Mr. Michael J. Blum,0.5064005462254215,male,"Wells Fargo Securities, LLC"
2254,KMI,2020 q1,1010,0.74476378427648,"Mr. Pearce W. Hammond, Jr",0.8104346907414637,male,Piper Sandler Companies
2255,KMI,2020 q1,1010,0.74476378427648,SADIF Research,0.45723980259130675,Not a person,Sadif Analytics Prime
2256,MPC,2020 q1,1010,0.7414777752684727,SADIF Research,0.7343887091936465,Not a person,Sadif Analytics Prime
2257,MRO,2020 q1,1010,0.694378376805013,SADIF Research,0.39376112899358257,Not a person,Sadif Analytics Prime
2258,VLO,2020 q1,1010,0.7629724006011316,SADIF Research,0.5193488990190404,Not a person,Sadif Analytics Prime
2259,KMI,2020 q1,1010,0.74476378427648,Vikram Bagri,0.38148514281814666,male,Jefferies
2260,NBL,2020 q1,1010,0.7034633089125313,Irene Haas,0.2535061172369573,female,"Imperial Capital, LLC"
2261,PXD,2020 q1,1010,0.6876835992537642,Irene Haas,0.3310720617380638,female,"Imperial Capital, LLC"
2262,NOV,2020 q1,1010,0.759778485558414,Vaibhav Vaishnav,0.96203965740273,male,Scotiabank GBM
2263,NOV,2020 q1,1010,0.759778485558414,"Mr. Coleman W. Sullivan, CFA",0.479623822045594,male,"Wells Fargo Securities, LLC"
2264,OKE,2020 q1,1010,0.7516536606323068,Alex Kania,0.6105562808931078,male,Wolfe Research
2265,WMB,2020 q1,1010,0.7524365511572605,Alex Kania,0.5008828494248853,male,Wolfe Research
2266,OKE,2020 q1,1010,0.7516536606323068,Mr. Alonso Guerra-Garcia,0.941403149296414,male,Scotiabank GBM
2267,OKE,2020 q1,1010,0.7516536606323068,Derek B. Walker,0.5635847243833126,male,BofA Global Research
2268,WMB,2020 q1,1010,0.7524365511572605,Derek B. Walker,0.7421317270351688,male,BofA Global Research
2269,OKE,2020 q1,1010,0.7516536606323068,Tristan Richardson,0.5998487261316099,male,SunTrust Robinson Humphrey Capital Markets
2270,WMB,2020 q1,1010,0.7524365511572605,Tristan Richardson,0.4377641060335577,male,SunTrust Robinson Humphrey Capital Markets
2271,OXY,2020 q1,1010,0.6560098293640705,"Ms. Vanessa Quiroga, CFA",0.7947026453142588,female,Credit Suisse
2272,OXY,2020 q1,1010,0.6560098293640705,Doug Terreson,0.3199568108169802,male,EVERCORE ISI
2273,XOM,2020 q1,1010,0.6766925861750075,Doug Terreson,0.30552741857376864,male,EVERCORE ISI
2274,VLO,2020 q1,1010,0.7629724006011316,Mr. Craig Irwin,0.706822879358264,male,"Roth Capital Partners, Inc."
2275,VLO,2020 q1,1010,0.7629724006011316,Ravi Shanker,0.669233876367456,male,Morgan Stanley
2276,WMB,2020 q1,1010,0.7524365511572605,Mr. Durgesh Chopra,0.8863600747008712,male,EVERCORE ISI
2277,WMB,2020 q1,1010,0.7524365511572605,Mr. Praneeth Satish,0.8016628800661005,male,"Wells Fargo Securities, LLC"
2278,XOM,2020 q1,1010,0.6766925861750075,Mr. Henry M. Tarr,0.7906289471130694,male,Berenberg
2279,XOM,2020 q1,1010,0.6766925861750075,"Karen Kostanian, CFA",0.7462967411763249,female,BofA Global Research
2280,XOM,2020 q1,1010,0.6766925861750075,Mr. Darrin D. Peller,0.429547026683378,male,Wolfe Research
2281,XOM,2020 q1,1010,0.6766925861750075,Mr. Al J. Stanton,0.2672715003321084,male,RBC Capital Markets
2282,APA,2020 q2,1010,0.6835006154560359,"Mr. Dave Meats, CFA",0.3028695982007669,male,"Morningstar, Inc."
2283,COG,2020 q2,1010,0.31925003445406286,"Mr. Dave Meats, CFA",0.09520002044803855,male,"Morningstar, Inc."
2284,CXO,2020 q2,1010,0.6208349398440557,"Mr. Dave Meats, CFA",0.33384891732137184,male,"Morningstar, Inc."
2285,EOG,2020 q2,1010,0.46742751919920433,"Mr. Dave Meats, CFA",0.18195777438679298,male,"Morningstar, Inc."
2286,HES,2020 q2,1010,0.6732497217905131,"Mr. Dave Meats, CFA",0.307026629306334,male,"Morningstar, Inc."
2287,MRO,2020 q2,1010,0.31373838842171264,"Mr. Dave Meats, CFA",0.10221635559068652,male,"Morningstar, Inc."
2288,NBL,2020 q2,1010,0.7062437311361309,"Mr. Dave Meats, CFA",0.3015266366284444,male,"Morningstar, Inc."
2289,OXY,2020 q2,1010,0.6102498058841135,"Mr. Dave Meats, CFA",0.5349168313028708,male,"Morningstar, Inc."
2290,PXD,2020 q2,1010,0.6597223070972282,"Mr. Dave Meats, CFA",0.41147439526189117,male,"Morningstar, Inc."
2291,APA,2020 q2,1010,0.6835006154560359,Mr. Connor Lynagh,0.529490411146151,male,Morgan Stanley
2292,BKR,2020 q2,1010,0.6031004232881889,Mr. Connor Lynagh,0.6832712091315506,male,Morgan Stanley
2293,HAL,2020 q2,1010,0.6922461176736071,Mr. Connor Lynagh,0.27211898812795815,male,Morgan Stanley
2294,HP,2020 q2,1010,0.6881313105647074,Mr. Connor Lynagh,0.8297687833277154,male,Morgan Stanley
2295,NOV,2020 q2,1010,0.6743603315916642,Mr. Connor Lynagh,0.5262786281618383,male,Morgan Stanley
2296,APA,2020 q2,1010,0.6835006154560359,Stewart Glickman,0.3796706975595075,male,CFRA Equity Research
2297,COG,2020 q2,1010,0.31925003445406286,Stewart Glickman,0.10996831808726483,male,CFRA Equity Research
2298,COP,2020 q2,1010,0.6100030600736144,Stewart Glickman,0.2921847447423873,male,CFRA Equity Research
2299,CVX,2020 q2,1010,0.5916268955390546,Stewart Glickman,0.18660076247225085,male,CFRA Equity Research
2300,CXO,2020 q2,1010,0.6208349398440557,Stewart Glickman,0.9536359116083114,male,CFRA Equity Research
2301,DVN,2020 q2,1010,0.5385325385711595,Stewart Glickman,0.4347929155123689,male,CFRA Equity Research
2302,EOG,2020 q2,1010,0.46742751919920433,Stewart Glickman,0.30967254345165707,male,CFRA Equity Research
2303,FANG,2020 q2,1010,0.7417622979988852,Stewart Glickman,0.34528651090263857,male,CFRA Equity Research
2304,HAL,2020 q2,1010,0.6922461176736071,Stewart Glickman,0.38503743124782674,male,CFRA Equity Research
2305,HES,2020 q2,1010,0.6732497217905131,Stewart Glickman,0.6623067117921867,male,CFRA Equity Research
2306,HFC,2020 q2,1010,0.6267554934248453,Stewart Glickman,0.8083093716335751,male,CFRA Equity Research
2307,KMI,2020 q2,1010,0.673199927335297,Stewart Glickman,0.1761263015619935,male,CFRA Equity Research
2308,MPC,2020 q2,1010,0.5943554350124531,Stewart Glickman,0.3435595761075802,male,CFRA Equity Research
2309,MRO,2020 q2,1010,0.31373838842171264,Stewart Glickman,0.08269635279603052,male,CFRA Equity Research
2310,NBL,2020 q2,1010,0.7062437311361309,Stewart Glickman,0.8854241402247168,male,CFRA Equity Research
2311,OKE,2020 q2,1010,0.5115808751535289,Stewart Glickman,0.48770666936053625,male,CFRA Equity Research
2312,OXY,2020 q2,1010,0.6102498058841135,Stewart Glickman,0.3730364596656152,male,CFRA Equity Research
2313,PSX,2020 q2,1010,0.6458538888965613,Stewart Glickman,0.357641470623773,male,CFRA Equity Research
2314,PXD,2020 q2,1010,0.6597223070972282,Stewart Glickman,0.25401275219817765,male,CFRA Equity Research
2315,VLO,2020 q2,1010,0.579968823964033,Stewart Glickman,0.7296784361362406,male,CFRA Equity Research
2316,WMB,2020 q2,1010,0.5205743927618149,Stewart Glickman,0.4582533889028873,male,CFRA Equity Research
2317,XOM,2020 q2,1010,0.6034944185282933,Stewart Glickman,0.4169839037566474,male,CFRA Equity Research
2318,APA,2020 q2,1010,0.6835006154560359,Mr. Devin J. McDermott,0.41967857841802925,male,Morgan Stanley
2319,XOM,2020 q2,1010,0.6034944185282933,Mr. Devin J. McDermott,0.3696367877324625,male,Morgan Stanley
2320,APA,2020 q2,1010,0.6835006154560359,Mr. Doug G. Leggate,0.45865489509336355,male,BofA Global Research
2321,COG,2020 q2,1010,0.31925003445406286,Mr. Doug G. Leggate,0.941117762220527,male,BofA Global Research
2322,COP,2020 q2,1010,0.6100030600736144,Mr. Doug G. Leggate,0.5573309418141005,male,BofA Global Research
2323,CXO,2020 q2,1010,0.6208349398440557,Mr. Doug G. Leggate,0.37810298217083144,male,BofA Global Research
2324,EOG,2020 q2,1010,0.46742751919920433,Mr. Doug G. Leggate,0.626885359635227,male,BofA Global Research
2325,HFC,2020 q2,1010,0.6267554934248453,Mr. Doug G. Leggate,0.40299807514655817,male,BofA Global Research
2326,MPC,2020 q2,1010,0.5943554350124531,Mr. Doug G. Leggate,0.38434177368482764,male,BofA Global Research
2327,NBL,2020 q2,1010,0.7062437311361309,Mr. Doug G. Leggate,0.41466024891571057,male,BofA Global Research
2328,OXY,2020 q2,1010,0.6102498058841135,Mr. Doug G. Leggate,0.3069130263209931,male,BofA Global Research
2329,PSX,2020 q2,1010,0.6458538888965613,Mr. Doug G. Leggate,0.30637863524065295,male,BofA Global Research
2330,PXD,2020 q2,1010,0.6597223070972282,Mr. Doug G. Leggate,0.5433054805047337,male,BofA Global Research
2331,XOM,2020 q2,1010,0.6034944185282933,Mr. Doug G. Leggate,0.7959843958583281,male,BofA Global Research
2332,APA,2020 q2,1010,0.6835006154560359,Mr. Neal D. Dingmann,0.45725547045942444,male,SunTrust Robinson Humphrey Capital Markets
2333,CXO,2020 q2,1010,0.6208349398440557,Mr. Neal D. Dingmann,0.2685221129654398,male,SunTrust Robinson Humphrey Capital Markets
2334,DVN,2020 q2,1010,0.5385325385711595,Mr. Neal D. Dingmann,0.4200657356307744,male,SunTrust Robinson Humphrey Capital Markets
2335,EOG,2020 q2,1010,0.46742751919920433,Mr. Neal D. Dingmann,0.14788343417874894,male,SunTrust Robinson Humphrey Capital Markets
2336,FANG,2020 q2,1010,0.7417622979988852,Mr. Neal D. Dingmann,0.2546685658327321,male,SunTrust Robinson Humphrey Capital Markets
2337,MRO,2020 q2,1010,0.31373838842171264,Mr. Neal D. Dingmann,0.090059735604873,male,SunTrust Robinson Humphrey Capital Markets
2338,NBL,2020 q2,1010,0.7062437311361309,Mr. Neal D. Dingmann,0.4179104351570126,male,SunTrust Robinson Humphrey Capital Markets
2339,PXD,2020 q2,1010,0.6597223070972282,Mr. Neal D. Dingmann,0.39147584369318456,male,SunTrust Robinson Humphrey Capital Markets
2340,APA,2020 q2,1010,0.6835006154560359,"Mr. Paul Y. Cheng, CFA",0.5289154745655561,male,Scotiabank GBM
2341,COP,2020 q2,1010,0.6100030600736144,"Mr. Paul Y. Cheng, CFA",0.1446477918838556,male,Scotiabank GBM
2342,CVX,2020 q2,1010,0.5916268955390546,"Mr. Paul Y. Cheng, CFA",0.5635275460986576,male,Scotiabank GBM
2343,DVN,2020 q2,1010,0.5385325385711595,"Mr. Paul Y. Cheng, CFA",0.2536838824268112,male,Scotiabank GBM
2344,HES,2020 q2,1010,0.6732497217905131,"Mr. Paul Y. Cheng, CFA",0.4630572073248705,male,Scotiabank GBM
2345,HFC,2020 q2,1010,0.6267554934248453,"Mr. Paul Y. Cheng, CFA",0.39504445978271496,male,Scotiabank GBM
2346,MPC,2020 q2,1010,0.5943554350124531,"Mr. Paul Y. Cheng, CFA",0.5081664897992545,male,Scotiabank GBM
2347,NBL,2020 q2,1010,0.7062437311361309,"Mr. Paul Y. Cheng, CFA",0.8709303739812416,male,Scotiabank GBM
2348,OXY,2020 q2,1010,0.6102498058841135,"Mr. Paul Y. Cheng, CFA",0.30386902741220106,male,Scotiabank GBM
2349,PSX,2020 q2,1010,0.6458538888965613,"Mr. Paul Y. Cheng, CFA",0.48798481375971325,male,Scotiabank GBM
2350,APA,2020 q2,1010,0.6835006154560359,Mr. David A. Deckelbaum,0.9124964715887705,male,Cowen and Company
2351,CXO,2020 q2,1010,0.6208349398440557,Mr. David A. Deckelbaum,0.32365411352518325,male,Cowen and Company
2352,HES,2020 q2,1010,0.6732497217905131,Mr. David A. Deckelbaum,0.4876817830612557,male,Cowen and Company
2353,NBL,2020 q2,1010,0.7062437311361309,Mr. David A. Deckelbaum,0.4189550961272937,male,Cowen and Company
2354,APA,2020 q2,1010,0.6835006154560359,William Featherston,0.3457494930324969,male,Credit Suisse
2355,COG,2020 q2,1010,0.31925003445406286,William Featherston,0.06334785262432181,male,Credit Suisse
2356,COP,2020 q2,1010,0.6100030600736144,William Featherston,0.3155417012184763,male,Credit Suisse
2357,CVX,2020 q2,1010,0.5916268955390546,William Featherston,0.3514468680336756,male,Credit Suisse
2358,HES,2020 q2,1010,0.6732497217905131,William Featherston,0.4926888223319132,male,Credit Suisse
2359,MRO,2020 q2,1010,0.31373838842171264,William Featherston,0.1357095996304251,male,Credit Suisse
2360,OXY,2020 q2,1010,0.6102498058841135,William Featherston,0.2545458833364378,male,Credit Suisse
2361,APA,2020 q2,1010,0.6835006154560359,Mr. Biju Z. Perincheril,0.3056370671359139,male,Susquehanna Financial Group LLLP
2362,COG,2020 q2,1010,0.31925003445406286,Mr. Biju Z. Perincheril,0.10982623089169512,male,Susquehanna Financial Group LLLP
2363,COP,2020 q2,1010,0.6100030600736144,Mr. Biju Z. Perincheril,0.21810676208109003,male,Susquehanna Financial Group LLLP
2364,CXO,2020 q2,1010,0.6208349398440557,Mr. Biju Z. Perincheril,0.31969710238503307,male,Susquehanna Financial Group LLLP
2365,DVN,2020 q2,1010,0.5385325385711595,Mr. Biju Z. Perincheril,0.4258992472200832,male,Susquehanna Financial Group LLLP
2366,FANG,2020 q2,1010,0.7417622979988852,Mr. Biju Z. Perincheril,0.7959160459384088,male,Susquehanna Financial Group LLLP
2367,HES,2020 q2,1010,0.6732497217905131,Mr. Biju Z. Perincheril,0.468885615179652,male,Susquehanna Financial Group LLLP
2368,MRO,2020 q2,1010,0.31373838842171264,Mr. Biju Z. Perincheril,0.13571708267422533,male,Susquehanna Financial Group LLLP
2369,OXY,2020 q2,1010,0.6102498058841135,Mr. Biju Z. Perincheril,0.5380457615703931,male,Susquehanna Financial Group LLLP
2370,PXD,2020 q2,1010,0.6597223070972282,Mr. Biju Z. Perincheril,0.3923305878572381,male,Susquehanna Financial Group LLLP
2371,APA,2020 q2,1010,0.6835006154560359,Mr. John J. Gerdes,0.9067569262953344,male,MKM Partners
2372,COP,2020 q2,1010,0.6100030600736144,Mr. John J. Gerdes,0.8589096969284687,male,MKM Partners
2373,CXO,2020 q2,1010,0.6208349398440557,Mr. John J. Gerdes,0.4662542681544664,male,MKM Partners
2374,DVN,2020 q2,1010,0.5385325385711595,Mr. John J. Gerdes,0.5264860396855355,male,MKM Partners
2375,HES,2020 q2,1010,0.6732497217905131,Mr. John J. Gerdes,0.9591664477851795,male,MKM Partners
2376,MRO,2020 q2,1010,0.31373838842171264,Mr. John J. Gerdes,0.869504515502889,male,MKM Partners
2377,NBL,2020 q2,1010,0.7062437311361309,Mr. John J. Gerdes,0.5360133748741879,male,MKM Partners
2378,APA,2020 q2,1010,0.6835006154560359,"Mr. David R. Farrell, CFA",0.3888115334831276,male,Credit Suisse
2379,APA,2020 q2,1010,0.6835006154560359,Mr. Josh Silverstein,0.43938664788656534,male,Wolfe Research
2380,COP,2020 q2,1010,0.6100030600736144,Mr. Josh Silverstein,0.5854529795146549,male,Wolfe Research
2381,CXO,2020 q2,1010,0.6208349398440557,Mr. Josh Silverstein,0.4741827263596062,male,Wolfe Research
2382,FANG,2020 q2,1010,0.7417622979988852,Mr. Josh Silverstein,0.5927446293891021,male,Wolfe Research
2383,PXD,2020 q2,1010,0.6597223070972282,Mr. Josh Silverstein,0.9556610187379411,male,Wolfe Research
2384,APA,2020 q2,1010,0.6835006154560359,Mr. Gail N. Dodds,0.7655976384444432,male,Stephens Inc.
2385,CXO,2020 q2,1010,0.6208349398440557,Mr. Gail N. Dodds,0.3677001437412056,male,Stephens Inc.
2386,NBL,2020 q2,1010,0.7062437311361309,Mr. Gail N. Dodds,0.9317305420340234,male,Stephens Inc.
2387,PXD,2020 q2,1010,0.6597223070972282,Mr. Gail N. Dodds,0.5487045443525668,male,Stephens Inc.
2388,BKR,2020 q2,1010,0.6031004232881889,Mr. Jacob A. Lundberg,0.4729068272123936,male,Credit Suisse
2389,HAL,2020 q2,1010,0.6922461176736071,Mr. Jacob A. Lundberg,0.5351469751381882,male,Credit Suisse
2390,HP,2020 q2,1010,0.6881313105647074,Mr. Jacob A. Lundberg,0.8914765027623596,male,Credit Suisse
2391,NOV,2020 q2,1010,0.6743603315916642,Mr. Jacob A. Lundberg,0.3840284632791439,male,Credit Suisse
2392,XOM,2020 q2,1010,0.6034944185282933,Mr. Jacob A. Lundberg,0.3777317434264412,male,Credit Suisse
2393,BKR,2020 q2,1010,0.6031004232881889,Research Department,0.7483690560371525,Not a person,RBC Capital Markets
2394,BKR,2020 q2,1010,0.6031004232881889,Research Department,0.7483690560371525,Not a person,Trefis
2395,XOM,2020 q2,1010,0.6034944185282933,Research Department,0.3617239664777991,Not a person,RBC Capital Markets
